version,version_season,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,place,origil_tribe,jury,finalist,winner,acknowledge,ack_look,ack_speak,ack_gesture,ack_smile
US,US06,6,Roger Sexton,US0087,Roger,56,Valencia,California,7,21,7,7th voted out,,10,Tambaqui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US06,6,Dave Johnson,US0088,Dave,23,Pasadena,California,8,24,8,8th voted out,1st jury member,9,Tambaqui,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US06,6,Deena Bennett,US0089,Deena,35,Riverside,California,9,27,9,9th voted out,2nd jury member,8,Jaburu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US06,6,Alex Bell,US0090,Alex,32,Los Angeles,California,11,30,10,10th voted out,3rd jury member,7,Tambaqui,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US06,6,Christy Smith,US0091,Christy,24,Basalt,Colorado,12,33,11,11th voted out,4th jury member,6,Jaburu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US06,6,Heidi Strobel,US0092,Heidi,24,Jefferson City,Missouri,13,36,12,12th voted out,5th jury member,5,Jaburu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US06,6,Butch Lockley,US0093,Butch,50,Olney,Illinois,14,37,13,13th voted out,6th jury member,4,Tambaqui,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US06,6,Rob Cesternino,US0094,Rob,24,Wantagh,New York,14,38,14,14th voted out,7th jury member,3,Tambaqui,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US06,6,Matthew von Ertfelda,US0095,Matthew,33,Washington,D.C.,14,39,15,Runner-up,,2,Tambaqui,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US06,6,Jenna Morasca,US0096,Jenna,21,Bridgeville,Pennsylvania,14,39,16,Sole Survivor,,1,Jaburu,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US05,5,John Raymond,US0065,John,40,Slidell,Louisiana,1,3,1,1st voted out,,16,Chuay Gahn,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US05,5,Tanya Vance,US0066,Tanya,27,Gray,Tennessee,2,6,2,2nd voted out,,15,Chuay Gahn,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US05,5,Jed Hildebrand,US0067,Jed,25,Dallas,Texas,3,9,3,3rd voted out,,14,Sook Jai,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US05,5,Ghandia Johnson,US0068,Ghandia,33,Denver,Colorado,4,12,4,4th voted out,,13,Chuay Gahn,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US05,5,Stephanie Dill,US0069,Stephanie,29,Ozark,Arkansas,5,15,5,5th voted out,,12,Sook Jai,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US05,5,Robert Zbacnik,US0070,Robb,23,Scottsdale,Arizona,6,18,6,6th voted out,,11,Sook Jai,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US05,5,Shii Ann Huang,US0071,Shii Ann,28,New York City,New York,7,21,7,7th voted out,,10,Sook Jai,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US05,5,Erin Collins,US0072,Erin,26,Austin,Texas,8,24,8,8th voted out,1st jury member,9,Sook Jai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US05,5,Ken Stafford,US0073,Ken,30,Brooklyn,New York,9,27,9,9th voted out,2nd jury member,8,Sook Jai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US05,5,Penny Ramsey,US0074,Penny,27,Plano,Texas,10,30,10,10th voted out,3rd jury member,7,Sook Jai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US05,5,Jake Billingsley,US0075,Jake,60,McKinney,Texas,12,33,11,11th voted out,4th jury member,6,Sook Jai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US05,5,Ted Rogers Jr.,US0076,Ted,37,Durham,North Carolina,13,36,12,12th voted out,5th jury member,5,Chuay Gahn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US05,5,Helen Glover,US0077,Helen,47,Middletown,Rhode Island,14,37,13,13th voted out,6th jury member,4,Chuay Gahn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US05,5,Jan Gentry,US0078,Jan,53,Tampa,Florida,14,38,14,14th voted out,7th jury member,3,Chuay Gahn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US05,5,Clay Jordan,US0079,Clay,46,Monroe,Louisiana,14,39,15,Runner-up,,2,Chuay Gahn,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US05,5,Brian Heidik,US0080,Brian,34,Quartz Hill,California,14,39,16,Sole Survivor,,1,Chuay Gahn,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US04,4,Peter Harkey,US0049,Peter,44,Millis,Massachusetts,1,3,1,1st voted out,,16,Maraamu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US04,4,Patricia Jackson,US0050,Patricia,49,Lugoff,South Carolina,2,6,2,2nd voted out,,15,Maraamu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US04,4,Hunter Ellis,US0051,Hunter,33,La Jolla,California,3,9,3,3rd voted out,,14,Maraamu,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US,US04,4,Sarah Jones,US0052,Sarah,24,Newport Beach,California,4,12,4,4th voted out,,13,Maraamu,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US04,4,Gabriel Cade,US0053,Gabriel,23,Hollywood,California,5,15,5,5th voted out,,12,Rotu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US04,4,Gina Crews,US0054,Gina,28,Gainesville,Florida,6,18,6,6th voted out,,11,Maraamu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US04,4,Rob Mariano,US0055,Boston Rob,25,Canton,Massachusetts,7,21,7,7th voted out,,10,Maraamu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US04,4,John Carroll,US0056,John,36,Omaha,Nebraska,8,24,8,8th voted out,1st jury member,9,Rotu,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US,US04,4,Zoe Zanidakis,US0057,Zoe,35,Monhegan,Maine,10,27,9,9th voted out,2nd jury member,8,Rotu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US04,4,Tammy Leitner,US0058,Tammy,29,Mesa,Arizona,11,30,10,10th voted out,3rd jury member,7,Rotu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US04,4,Robert DeCanio,US0059,Robert,38,College Point,New York,12,33,11,11th voted out,4th jury member,6,Rotu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US04,4,Sean Rector,US0060,Sean,30,Los Angeles,California,13,36,12,12th voted out,5th jury member,5,Maraamu,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US04,4,Paschal English,US0061,Paschal,56,Thomaston,Georgia,14,37,13,Eliminated,6th jury member,4,Rotu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US04,4,Kathy Vavrick-O'Brien,US0062,Kathy,46,Burlington,Vermont,14,38,14,13th voted out,7th jury member,3,Rotu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US04,4,Neleh Dennis,US0063,Neleh,21,Layton,Utah,14,39,15,Runner-up,,2,Rotu,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US04,4,Vecepia Towery,US0064,Vecepia,36,Hayward,California,14,39,16,Sole Survivor,,1,Maraamu,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US03,3,Diane Ogden,US0033,Diane,42,Lincoln,Nebraska,1,3,1,1st voted out,,16,Boran,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US03,3,Jessie Camacho,US0034,Jessie,26,Orlando,Florida,2,6,2,2nd voted out,,15,Boran,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Carl Bilancione,US0035,Carl,46,Winter Springs,Florida,3,9,3,3rd voted out,,14,Samburu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Linda Spencer,US0036,Linda,44,Boston,Massachusetts,4,12,4,4th voted out,,13,Samburu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US03,3,Silas Gaither,US0037,Silas,23,Los Angeles,California,5,15,5,5th voted out,,12,Samburu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US03,3,Lindsey Richter,US0038,Lindsey,26,Portland,Oregon,6,18,6,6th voted out,,11,Samburu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US03,3,Clarence Black,US0039,Clarence,24,Detroit,Michigan,7,21,7,7th voted out,,10,Boran,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Kelly Goldsmith,US0040,Kelly,22,San Diego,California,9,24,8,8th voted out,1st jury member,9,Boran,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Brandon Quinton,US0041,Brandon,25,Dallas,Texas,10,27,9,9th voted out,2nd jury member,8,Samburu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US03,3,Frank Garrison,US0042,Frank,43,Odessa,New York,11,30,10,10th voted out,3rd jury member,7,Samburu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Kim Powers,US0043,Kim P.,29,Conshohocken,Pennsylvania,12,33,11,11th voted out,4th jury member,6,Samburu,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US03,3,Teresa Cooper,US0044,Teresa,42,Jackson,Georgia,13,36,12,12th voted out,5th jury member,5,Samburu,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US03,3,Tom Buchanan,US0045,Tom,45,Rich Valley,Virginia,14,37,13,13th voted out,6th jury member,4,Boran,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Lex van den Berghe,US0046,Lex,38,Santa Cruz,California,14,38,14,14th voted out,7th jury member,3,Boran,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US03,3,Kim Johnson,US0047,Kim J.,56,Oyster Bay,New York,14,39,15,Runner-up,,2,Boran,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US03,3,Ethan Zohn,US0048,Ethan,27,Lexington,Massachusetts,14,39,16,Sole Survivor,,1,Boran,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US02,2,Debb Eaton,US0017,Debb,45,Milan,New Hampshire,1,3,1,1st voted out,,16,Kucha,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US,US02,2,Kel Gleason,US0018,Kel,32,Fort Hood,Texas,2,6,2,2nd voted out,,15,Ogakor,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US02,2,Maralyn Hershey,US0019,Maralyn,51,Wakefield,Virginia,3,9,3,3rd voted out,,14,Ogakor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US02,2,Mitchell Olson,US0020,Mitchell,23,Union City,New Jersey,4,12,4,4th voted out,,13,Ogakor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US02,2,Kimmi Kappenberg,US0021,Kimmi,27,Ronkonkoma,New York,5,15,5,5th voted out,,12,Kucha,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US02,2,Michael Skupin,US0022,Michael,38,White Lake,Michigan,6,17,6,Medically evacuated,,11,Kucha,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
US,US02,2,Jeff Varner,US0023,Jeff,34,Manhattan,New York,7,21,7,6th voted out,,10,Kucha,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US02,2,Alicia Calaway,US0024,Alicia,32,Manhattan,New York,8,24,8,7th voted out,1st jury member,9,Kucha,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US02,2,Jerri Manthey,US0025,Jerri,30,Los Angeles,California,10,27,9,8th voted out,2nd jury member,8,Ogakor,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US02,2,Nick Brown,US0026,Nick,23,Steilacoom,Washington,11,30,10,9th voted out,3rd jury member,7,Kucha,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US,US02,2,Amber Brkich,US0027,Amber,22,Beaver,Pennsylvania,12,33,11,10th voted out,4th jury member,6,Ogakor,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US02,2,Rodger Bingham,US0028,Rodger,53,Crittenden,Kentucky,13,36,12,11th voted out,5th jury member,5,Kucha,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US02,2,Elisabeth Filarski,US0029,Elisabeth,23,Newton,Massachusetts,14,39,13,12th voted out,6th jury member,4,Kucha,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US02,2,Keith Famie,US0030,Keith,40,West Bloomfield,Michigan,15,41,14,13th voted out,7th jury member,3,Ogakor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US02,2,Colby Donaldson,US0031,Colby,26,Dallas,Texas,15,42,15,Runner-up,,2,Ogakor,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US02,2,Tina Wesson,US0032,Tina,40,Knoxville,Tennessee,15,42,16,Sole Survivor,,1,Ogakor,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US01,1,Sonja Christopher,US0001,Sonja,63,Walnut Creek,California,1,3,1,1st voted out,,16,Tagi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US01,1,B.B. Andersen,US0002,B.B.,64,Mission Hills,Kansas,2,6,2,2nd voted out,,15,Pagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US01,1,Stacey Stillman,US0003,Stacey,27,San Francisco,California,3,9,3,3rd voted out,,14,Tagi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US01,1,Ramona Gray,US0004,Ramona,29,Edison,New Jersey,4,12,4,4th voted out,,13,Pagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US01,1,Dirk Been,US0005,Dirk,23,Spring Green,Wisconsin,5,15,5,5th voted out,,12,Tagi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US01,1,Joel Klug,US0006,Joel,27,Sherwood,Arkansas,6,18,6,6th voted out,,11,Pagong,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US01,1,Gretchen Cordy,US0007,Gretchen,38,Clarksville,Tennessee,7,21,7,7th voted out,,10,Pagong,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US01,1,Greg Buis,US0008,Greg,24,Gold Hill,Colorado,8,24,8,8th voted out,1st jury member,9,Pagong,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US01,1,Jenna Lewis,US0009,Jenna,22,Franklin,New Hampshire,9,27,9,9th voted out,2nd jury member,8,Pagong,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US01,1,Gervase Peterson,US0010,Gervase,30,Willingboro,New Jersey,10,30,10,10th voted out,3rd jury member,7,Pagong,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US01,1,Colleen Haskell,US0011,Colleen,23,Miami Beach,Florida,11,33,11,11th voted out,4th jury member,6,Pagong,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US01,1,Sean Kenniff,US0012,Sean,30,Carle Place,New York,12,36,12,12th voted out,5th jury member,5,Tagi,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US01,1,Susan Hawk,US0013,Sue,38,Palmyra,Wisconsin,13,37,13,13th voted out,6th jury member,4,Tagi,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US01,1,Rudy Boesch,US0014,Rudy,72,Virginia Beach,Virginia,13,38,14,14th voted out,7th jury member,3,Tagi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US01,1,Kelly Wiglesworth,US0015,Kelly,22,Kernville,California,13,39,15,Runner-up,,2,Tagi,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US01,1,Richard Hatch,US0016,Richard,39,Newport,Rhode Island,13,39,16,Sole Survivor,,1,Tagi,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU11,11,Rob Bentele,SA0126,Rob,34,Richards Bay,KwaZulu-Natal,1,2,1,1st voted out,,14,World,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,David Genat,AU0086,David,44,New York City,New York,2,5,2,2nd voted out,,13,Aussie,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,George Mladenov,AU0118,George,34,Sydney,New South Wales,3,6,3,3rd voted out,,12,Aussie,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Tony Vlachos,US0424,Tony,51,Jersey City,New Jersey,4,7,4,4th voted out,,11,World,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Sarah Tilleke,AU0041,Sarah,29,Perth,Western Australia,5,9,5,5th voted out,1st jury member,10,Aussie,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Kirby Bentley,AU0164,Kirby,38,Melbourne,Victoria,6,10,6,6th voted out,2nd jury member,9,Aussie,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Kass Bastarache,QU0001,Kass,33,Trois-Rivières,Mauricie,7,11,7,7th voted out,3rd jury member,8,World,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Tommi Manninen,FI0001,Tommi,34,Sodankylä,LAP,7,11,8,7th voted out,4th jury member,7,World,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Lisa Holmes,NZ0034,Lisa,44,Christchurch,,8,12,9,8th voted out,5th jury member,6,World,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Shonee Bowtell,AU0068,Shonee,32,Tewantin,Queensland,9,14,10,10th voted out,6th jury member,5,Aussie,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Cirie Fields,US0179,Cirie,54,Walterboro,South Carolina,10,15,11,Eliminated,7th jury member,4,World,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Janine Allis,AU0090,Janine,58,Melbourne,Victoria,10,16,12,2nd runner-up,,3,Aussie,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Luke Toki,AU0042,Luke,37,Perth,Western Australia,10,16,13,Runner-up,,2,Aussie,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU11,11,Parvati Shallow,US0197,Parvati,42,West Hollywood,California,10,16,14,Sole Survivor,,1,World,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU10,10,Candy Rule,AU0180,Candy,25,Sydney,NSW,1,2,1,1st voted out,,24,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Indy Saleh,AU0181,Indy,45,Townsville,QLD,2,5,2,2nd voted out,,23,Brains,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Zen Heaton,AU0200,Zen,23,Gold Coast,QLD,3,7,3,Medically evacuated,,22,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Kent Miller-Randle,AU0186,Kent,54,Melbourne,VIC,3,7,4,3rd voted out,,21,Brains,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Nash Gendo,AU0194,Nash,36,Sydney,NSW,4,9,5,4th voted out,,20,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Ally Kettle,AU0178,Ally,31,Brisbane,QLD,6,14,6,5th voted out,,19,Brains,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Rich Hughes,AU0197,Rich,38,Melbourne,VIC,7,16,7,6th voted out,,18,Brains,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Ursula Rose,AU0198,Ursula,35,Canberra,ACT,8,18,8,7th voted out,,17,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Max Wills,AU0191,Max,28,Gold Coast,QLD,9,19,9,8th voted out,,16,Brains,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Laura Noonan,AU0189,Noonan,27,Melbourne,VIC,10,21,10,9th voted out,,15,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Ben Bylett,AU0179,Ben,45,Sunshine Coast,QLD,12,25,11,Quit,,14,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Jesse Noonan,AU0182,Jesse,34,Gold Coast,QLD,13,28,12,10th voted out,,13,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,PD Dee,AU0196,PD,50,Rockdale,NSW,14,29,13,11th voted out,,12,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Laura Darras,AU0188,Laura,25,Melbourne,VIC,15,31,14,12th voted out,1st jury member,11,Brains,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Paulie Michael,AU0195,Paulie,36,Sydney,NSW,17,35,15,13th voted out,2nd jury member,10,Brawn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Karin Gunatilake,AU0184,Karin,30,Mildura,VIC,18,37,16,14th voted out,3rd jury member,9,Brains,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Logan Johannisen,AU0190,Logan,27,Melbourne,VIC,19,37,17,15th voted out,4th jury member,8,Brains,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Kristin Alston,AU0187,Kristin,43,Sydney,NSW,20,37,18,16th voted out,5th jury member,7,Brawn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Morgan Mitchell,AU0192,Morgan,30,Melbourne,VIC,21,42,19,17th voted out; Quit,,6,Brawn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Kate Gloufchis,AU0185,Kate,26,Melbourne,VIC,22,44,20,18th voted out,7th jury member,5,Brawn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Zara Callianiotis,AU0199,Zara,44,Brisbane,QLD,23,45,21,19th voted out,8th jury member,4,Brains,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,AJ Antonios,AU0177,AJ,35,Sydney,NSW,24,46,22,20th voted out,9th jury member,3,Brains,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Kaelan Lockhart,AU0183,Kaelan,27,Brisbane,QLD,24,46,23,Runner-up,,2,Brains,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU10,10,Myles Kuah,AU0193,Myles,24,Sydney,NSW,24,46,24,Sole Survivor,,1,Brains,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU09,9,Frankie Guascione,AU0159,Frankie,33,Sydney,NSW,1,2,1,1st voted out,,24,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Jessica Danaher,AU0162,Jessica,33,Melbourne,VIC,2,5,2,2nd voted out,,23,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Peta Bennett,AU0168,Peta,33,Perth,WA,3,7,3,3rd voted out,,22,Rebels,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Tobias Grant,AU0173,Tobias,41,Byron Bay,NSW,4,9,4,4th voted out,,21,Rebels,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Nathan Freeman,AU0167,Nathan,28,Melbourne,VIC,6,14,5,5th voted out,,20,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Viola Jokudu,AU0175,Viola,22,Sydney,NSW,7,16,6,6th voted out,,19,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Sarah Moore,AU0171,Sarah,24,Newcastle,NSW,8,18,7,7th voted out,,18,Rebels,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Garrick Wildman,AU0160,Garrick,59,Gold Coast,QLD,9,20,8,8th voted out,,17,Rebels,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Charles Noonan,AU0156,Charles,35,Melbourne,VIC,10,21,9,9th voted out,,16,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Kelli Harris,AU0163,Kelli,52,Cairns,QLD,12,25,10,10th voted out,,15,Rebels,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Scott Butler,AU0172,Scott,31,Hobart,TAS,13,27,11,Quit,,14,Rebels,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Winna Bhun,AU0176,Winna,25,Sydney,NSW,14,28,12,11th voted out,,13,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Eden Porter,AU0157,Eden,39,Melbourne,VIC,15,31,13,12th voted out,,12,Titans,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Aileen Chong,AU0153,Aileen,27,Melbourne,VIC,16,33,14,13th voted out,1st jury member,11,Rebels,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Jaden Laing,AU0161,Jaden,28,Upper Commera,QLD,17,35,15,14th voted out,2nd jury member,10,Titans,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Valeria Sizova,AU0174,Valeria,31,Sydney,NSW,18,37,16,15th voted out,3rd jury member,9,Titans,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU09,9,Alex Coe,AU0154,Alex,26,Perth,WA,19,39,17,16th voted out,4th jury member,8,Rebels,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
